second,Volt1,Volt2
+2.600750E+00,+20.106E-03,-3.315923E+00
+2.602500E+00,+20.171E-03,-3.320948E+00
+2.604250E+00,+20.202E-03,-3.320948E+00
+2.606000E+00,+20.267E-03,-3.325974E+00
+2.607750E+00,+20.349E-03,-3.325974E+00
+2.609500E+00,+20.385E-03,-3.330999E+00
+2.611250E+00,+20.421E-03,-3.330999E+00
+2.613000E+00,+20.465E-03,-3.334358E+00
+2.614750E+00,+20.505E-03,-3.336024E+00
+2.616500E+00,+20.545E-03,-3.341049E+00
+2.618250E+00,+20.588E-03,-3.341049E+00
+2.620000E+00,+20.612E-03,-3.346074E+00
+2.621750E+00,+20.672E-03,-3.351099E+00
+2.623500E+00,+20.699E-03,-3.351099E+00
+2.625250E+00,+20.713E-03,-3.358881E+00
+2.627000E+00,+20.792E-03,-3.361149E+00
+2.628750E+00,+20.837E-03,-3.362298E+00
+2.630500E+00,+20.865E-03,-3.371200E+00
+2.632250E+00,+20.948E-03,-3.371200E+00
+2.634000E+00,+20.972E-03,-3.376225E+00
+2.635750E+00,+21.041E-03,-3.381250E+00
+2.637500E+00,+21.069E-03,-3.381250E+00
+2.639250E+00,+21.151E-03,-3.386275E+00
+2.641000E+00,+21.151E-03,-3.386821E+00
+2.642750E+00,+21.176E-03,-3.391300E+00
+2.644500E+00,+21.249E-03,-3.396325E+00
+2.646250E+00,+21.260E-03,-3.399484E+00
+2.648000E+00,+21.315E-03,-3.401350E+00
+2.649750E+00,+21.356E-03,-3.401350E+00
+2.651500E+00,+21.405E-03,-3.406376E+00
+2.653250E+00,+21.427E-03,-3.406376E+00
+2.655000E+00,+21.451E-03,-3.411401E+00
+2.656750E+00,+21.486E-03,-3.411401E+00
+2.658500E+00,+21.522E-03,-3.416426E+00
+2.660250E+00,+21.566E-03,-3.416426E+00
+2.662000E+00,+21.601E-03,-3.421451E+00
+2.663750E+00,+21.666E-03,-3.426476E+00
+2.665500E+00,+21.668E-03,-3.426476E+00
+2.667250E+00,+21.629E-03,-3.421451E+00
+2.669000E+00,+21.596E-03,-3.416426E+00
+2.670750E+00,+21.581E-03,-3.416426E+00
+2.672500E+00,+21.531E-03,-3.411401E+00
+2.674250E+00,+21.491E-03,-3.411401E+00
+2.676000E+00,+21.444E-03,-3.406835E+00
+2.677750E+00,+21.409E-03,-3.406376E+00
+2.679500E+00,+21.368E-03,-3.403418E+00
+2.681250E+00,+21.365E-03,-3.401350E+00
+2.683000E+00,+21.311E-03,-3.396325E+00
+2.684750E+00,+21.255E-03,-3.396325E+00
+2.686500E+00,+21.228E-03,-3.391559E+00
+2.688250E+00,+21.202E-03,-3.391300E+00
+2.690000E+00,+21.165E-03,-3.386275E+00
+2.691750E+00,+21.126E-03,-3.386275E+00
+2.693500E+00,+21.085E-03,-3.381250E+00
+2.695250E+00,+21.040E-03,-3.380503E+00
+2.697000E+00,+21.013E-03,-3.376225E+00
+2.698750E+00,+20.988E-03,-3.372061E+00
+2.700500E+00,+20.950E-03,-3.366175E+00
+2.702250E+00,+20.957E-03,-3.361149E+00
+2.704000E+00,+20.900E-03,-3.361149E+00
+2.705750E+00,+20.873E-03,-3.356124E+00
+2.707500E+00,+20.812E-03,-3.351099E+00
+2.709250E+00,+20.764E-03,-3.346074E+00
+2.711000E+00,+20.728E-03,-3.346074E+00
+2.712750E+00,+20.685E-03,-3.341049E+00
+2.714500E+00,+20.634E-03,-3.336024E+00
+2.716250E+00,+20.621E-03,-3.330999E+00
+2.718000E+00,+20.585E-03,-3.330999E+00
+2.719750E+00,+20.523E-03,-3.330999E+00
+2.721500E+00,+20.482E-03,-3.325974E+00
+2.723250E+00,+20.443E-03,-3.325974E+00
+2.725000E+00,+20.398E-03,-3.320948E+00
+2.726750E+00,+20.382E-03,-3.320948E+00
+2.728500E+00,+20.320E-03,-3.315923E+00
+2.730250E+00,+20.298E-03,-3.315923E+00
+2.732000E+00,+20.250E-03,-3.311961E+00
+2.733750E+00,+20.211E-03,-3.310898E+00
+2.735500E+00,+20.166E-03,-3.308228E+00
+2.737250E+00,+20.113E-03,-3.305873E+00
+2.739000E+00,+20.080E-03,-3.305873E+00
+2.740750E+00,+20.021E-03,-3.300848E+00
+2.742500E+00,+19.977E-03,-3.300848E+00
+2.744250E+00,+19.937E-03,-3.295823E+00
+2.746000E+00,+19.920E-03,-3.290798E+00
+2.747750E+00,+19.887E-03,-3.290798E+00
+2.749500E+00,+19.820E-03,-3.285773E+00
+2.751250E+00,+19.807E-03,-3.280747E+00
+2.753000E+00,+19.749E-03,-3.275722E+00
+2.754750E+00,+19.714E-03,-3.272162E+00
+2.756500E+00,+19.688E-03,-3.270697E+00
+2.758250E+00,+19.631E-03,-3.265672E+00
+2.760000E+00,+19.606E-03,-3.260647E+00
+2.761750E+00,+19.542E-03,-3.260302E+00
+2.763500E+00,+19.519E-03,-3.251056E+00
+2.765250E+00,+19.474E-03,-3.250597E+00
+2.767000E+00,+19.423E-03,-3.250597E+00
+2.768750E+00,+19.407E-03,-3.245572E+00
+2.770500E+00,+19.342E-03,-3.244222E+00
+2.772250E+00,+19.303E-03,-3.240001E+00
+2.774000E+00,+19.281E-03,-3.235521E+00
+2.775750E+00,+19.245E-03,-3.235521E+00
+2.777500E+00,+19.176E-03,-3.230496E+00
+2.779250E+00,+19.128E-03,-3.230496E+00
+2.781000E+00,+19.062E-03,-3.225471E+00
+2.782750E+00,+19.028E-03,-3.220446E+00
+2.784500E+00,+18.991E-03,-3.215478E+00
+2.786250E+00,+18.968E-03,-3.215421E+00
+2.788000E+00,+18.898E-03,-3.210396E+00
+2.789750E+00,+18.871E-03,-3.207840E+00
+2.791500E+00,+18.794E-03,-3.203619E+00
+2.793250E+00,+18.772E-03,-3.199398E+00
+2.795000E+00,+18.752E-03,-3.195320E+00
+2.796750E+00,+18.727E-03,-3.190295E+00
+2.798500E+00,+18.646E-03,-3.185270E+00
+2.800250E+00,+18.601E-03,-3.185270E+00
+2.802000E+00,+18.546E-03,-3.180245E+00
+2.803750E+00,+18.535E-03,-3.180245E+00
+2.805500E+00,+18.499E-03,-3.175220E+00
+2.807250E+00,+18.477E-03,-3.175220E+00
+2.809000E+00,+18.403E-03,-3.170195E+00
+2.810750E+00,+18.385E-03,-3.170195E+00
+2.812500E+00,+18.337E-03,-3.165170E+00
+2.814250E+00,+18.281E-03,-3.165170E+00
+2.816000E+00,+18.259E-03,-3.164624E+00
+2.817750E+00,+18.224E-03,-3.160144E+00
+2.819500E+00,+18.181E-03,-3.160144E+00
+2.821250E+00,+18.136E-03,-3.155119E+00
+2.823000E+00,+18.105E-03,-3.155119E+00
+2.824750E+00,+18.048E-03,-3.153569E+00
+2.826500E+00,+18.057E-03,-3.150094E+00
+2.828250E+00,+17.973E-03,-3.145069E+00
+2.830000E+00,+17.975E-03,-3.145069E+00
+2.831750E+00,+17.923E-03,-3.140044E+00
+2.833500E+00,+17.885E-03,-3.137488E+00
+2.835250E+00,+17.860E-03,-3.135019E+00
+2.837000E+00,+17.818E-03,-3.129994E+00
+2.838750E+00,+17.797E-03,-3.124969E+00
+2.840500E+00,+17.756E-03,-3.120604E+00
+2.842250E+00,+17.727E-03,-3.119943E+00
+2.844000E+00,+17.684E-03,-3.114918E+00
+2.845750E+00,+17.629E-03,-3.109893E+00
+2.847500E+00,+17.588E-03,-3.104868E+00
+2.849250E+00,+17.569E-03,-3.104868E+00
+2.851000E+00,+17.537E-03,-3.100302E+00
+2.852750E+00,+17.521E-03,-3.099843E+00
+2.854500E+00,+17.490E-03,-3.094818E+00
+2.856250E+00,+17.417E-03,-3.094818E+00
+2.858000E+00,+17.385E-03,-3.089793E+00
+2.859750E+00,+17.342E-03,-3.089247E+00
+2.861500E+00,+17.345E-03,-3.084768E+00
+2.863250E+00,+17.282E-03,-3.084768E+00
+2.865000E+00,+17.249E-03,-3.079742E+00
+2.866750E+00,+17.219E-03,-3.079742E+00
+2.868500E+00,+17.190E-03,-3.074717E+00
+2.870250E+00,+17.178E-03,-3.074717E+00
+2.872000E+00,+17.156E-03,-3.069692E+00
+2.873750E+00,+17.096E-03,-3.069692E+00
+2.875500E+00,+17.081E-03,-3.064667E+00
+2.877250E+00,+17.044E-03,-3.059642E+00
+2.879000E+00,+16.964E-03,-3.054617E+00
+2.880750E+00,+16.953E-03,-3.054617E+00
+2.882500E+00,+16.931E-03,-3.049592E+00
+2.884250E+00,+16.918E-03,-3.044567E+00
+2.886000E+00,+16.884E-03,-3.041006E+00
+2.887750E+00,+16.848E-03,-3.036785E+00
+2.889500E+00,+16.837E-03,-3.034516E+00
+2.891250E+00,+16.824E-03,-3.029491E+00
+2.893000E+00,+16.791E-03,-3.024466E+00
+2.894750E+00,+16.743E-03,-3.024466E+00
+2.896500E+00,+16.704E-03,-3.020704E+00
+2.898250E+00,+16.672E-03,-3.014416E+00
+2.900000E+00,+16.679E-03,-3.014416E+00
+2.901750E+00,+16.635E-03,-3.009391E+00
+2.903500E+00,+16.651E-03,-3.009391E+00
+2.905250E+00,+16.616E-03,-3.004366E+00
+2.907000E+00,+16.571E-03,-3.004366E+00
+2.908750E+00,+16.553E-03,-2.999340E+00
+2.910500E+00,+16.529E-03,-2.999340E+00
+2.912250E+00,+16.483E-03,-2.994315E+00
+2.914000E+00,+16.489E-03,-2.994315E+00
+2.915750E+00,+16.453E-03,-2.994258E+00
+2.917500E+00,+16.459E-03,-2.989290E+00
+2.919250E+00,+16.403E-03,-2.984265E+00
+2.921000E+00,+16.384E-03,-2.981709E+00
+2.922750E+00,+16.386E-03,-2.979240E+00
+2.924500E+00,+16.367E-03,-2.974215E+00
+2.926250E+00,+16.365E-03,-2.974071E+00
+2.928000E+00,+16.315E-03,-2.969190E+00
+2.929750E+00,+16.307E-03,-2.964165E+00
+2.931500E+00,+16.283E-03,-2.959139E+00
+2.933250E+00,+16.318E-03,-2.954114E+00
+2.935000E+00,+16.306E-03,-2.949089E+00
+2.936750E+00,+16.264E-03,-2.948745E+00
+2.938500E+00,+16.237E-03,-2.939498E+00
+2.940250E+00,+16.211E-03,-2.939039E+00
+2.942000E+00,+16.187E-03,-2.939039E+00
+2.943750E+00,+16.203E-03,-2.934014E+00
+2.945500E+00,+16.151E-03,-2.932664E+00
+2.947250E+00,+16.150E-03,-2.928989E+00
+2.949000E+00,+16.126E-03,-2.928989E+00
+2.950750E+00,+16.114E-03,-2.925026E+00
+2.952500E+00,+16.089E-03,-2.923964E+00
+2.954250E+00,+16.077E-03,-2.923964E+00
+2.956000E+00,+16.060E-03,-2.918938E+00
+2.957750E+00,+16.049E-03,-2.918938E+00
+2.959500E+00,+16.013E-03,-2.918938E+00
+2.961250E+00,+15.978E-03,-2.913913E+00
+2.963000E+00,+15.976E-03,-2.913913E+00
+2.964750E+00,+15.976E-03,-2.908888E+00
+2.966500E+00,+15.950E-03,-2.908888E+00
+2.968250E+00,+15.938E-03,-2.903863E+00
+2.970000E+00,+15.888E-03,-2.903863E+00
+2.971750E+00,+15.888E-03,-2.898838E+00
+2.973500E+00,+15.857E-03,-2.893813E+00
+2.975250E+00,+15.849E-03,-2.888788E+00
+2.977000E+00,+15.842E-03,-2.883763E+00
+2.978750E+00,+15.847E-03,-2.883763E+00
+2.980500E+00,+15.799E-03,-2.878393E+00
+2.982250E+00,+15.798E-03,-2.873712E+00
+2.984000E+00,+15.787E-03,-2.869951E+00
+2.985750E+00,+15.797E-03,-2.865730E+00
+2.987500E+00,+15.775E-03,-2.863662E+00
+2.989250E+00,+15.765E-03,-2.858637E+00
+2.991000E+00,+15.772E-03,-2.858091E+00
+2.992750E+00,+15.749E-03,-2.853612E+00
+2.994500E+00,+15.717E-03,-2.853612E+00
+2.996250E+00,+15.726E-03,-2.848587E+00
+2.998000E+00,+15.737E-03,-2.846232E+00
+2.999750E+00,+15.737E-03,-2.843562E+00
+3.001500E+00,+15.722E-03,-2.842815E+00
+3.003250E+00,+15.686E-03,-2.838536E+00
+3.005000E+00,+15.697E-03,-2.838536E+00
+3.006750E+00,+15.687E-03,-2.833511E+00
+3.008500E+00,+15.674E-03,-2.833511E+00
+3.010250E+00,+15.653E-03,-2.828486E+00
+3.012000E+00,+15.634E-03,-2.827539E+00
+3.013750E+00,+15.636E-03,-2.823317E+00
+3.015500E+00,+15.600E-03,-2.818436E+00
+3.017250E+00,+15.570E-03,-2.809850E+00
+3.019000E+00,+15.579E-03,-2.808386E+00
+3.020750E+00,+15.561E-03,-2.803361E+00
+3.022500E+00,+15.561E-03,-2.802212E+00
+3.024250E+00,+15.512E-03,-2.793310E+00
+3.026000E+00,+15.524E-03,-2.788285E+00
+3.027750E+00,+15.530E-03,-2.783260E+00
+3.029500E+00,+15.548E-03,-2.783260E+00
+3.031250E+00,+15.507E-03,-2.778235E+00
+3.033000E+00,+15.514E-03,-2.773210E+00
+3.034750E+00,+15.509E-03,-2.768185E+00
+3.036500E+00,+15.474E-03,-2.768185E+00
+3.038250E+00,+15.503E-03,-2.768185E+00
+3.040000E+00,+15.507E-03,-2.763160E+00
+3.041750E+00,+15.492E-03,-2.763160E+00
+3.043500E+00,+15.506E-03,-2.761609E+00
+3.045250E+00,+15.489E-03,-2.758134E+00
+3.047000E+00,+15.486E-03,-2.758134E+00
+3.048750E+00,+15.479E-03,-2.753109E+00
+3.050500E+00,+15.519E-03,-2.753109E+00
+3.052250E+00,+15.517E-03,-2.748084E+00
+3.054000E+00,+15.531E-03,-2.743059E+00
+3.055750E+00,+15.511E-03,-2.743059E+00
+3.057500E+00,+15.523E-03,-2.738034E+00
+3.059250E+00,+15.511E-03,-2.738034E+00
+3.061000E+00,+15.523E-03,-2.733009E+00
+3.062750E+00,+15.535E-03,-2.727984E+00
+3.064500E+00,+15.546E-03,-2.722959E+00
+3.066250E+00,+15.583E-03,-2.717933E+00
+3.068000E+00,+15.586E-03,-2.717589E+00
+3.069750E+00,+15.586E-03,-2.708343E+00
+3.071500E+00,+15.636E-03,-2.707883E+00
+3.073250E+00,+15.667E-03,-2.702858E+00
+3.075000E+00,+15.730E-03,-2.697833E+00
+3.076750E+00,+15.771E-03,-2.697833E+00
+3.078500E+00,+15.801E-03,-2.692808E+00
+3.080250E+00,+15.888E-03,-2.692808E+00
+3.082000E+00,+15.948E-03,-2.687783E+00
+3.083750E+00,+16.045E-03,-2.684624E+00
+3.085500E+00,+16.144E-03,-2.682758E+00
+3.087250E+00,+16.237E-03,-2.682758E+00
+3.089000E+00,+16.399E-03,-2.677732E+00
+3.090750E+00,+16.515E-03,-2.677732E+00
+3.092500E+00,+16.692E-03,-2.672707E+00
+3.094250E+00,+16.734E-03,-2.672707E+00
+3.096000E+00,+16.679E-03,-2.667682E+00
+3.097750E+00,+16.578E-03,-2.662657E+00
+3.099500E+00,+16.465E-03,-2.662657E+00
+3.101250E+00,+16.377E-03,-2.657632E+00
+3.103000E+00,+16.338E-03,-2.652607E+00
+3.104750E+00,+16.264E-03,-2.652607E+00
+3.106500E+00,+16.234E-03,-2.647582E+00
+3.108250E+00,+16.164E-03,-2.642557E+00
+3.110000E+00,+16.139E-03,-2.642557E+00
+3.111750E+00,+16.101E-03,-2.637187E+00
+3.113500E+00,+16.116E-03,-2.632506E+00
+3.115250E+00,+16.107E-03,-2.627481E+00
+3.117000E+00,+16.121E-03,-2.624523E+00
+3.118750E+00,+16.121E-03,-2.622456E+00
+3.120500E+00,+16.098E-03,-2.617431E+00
+3.122250E+00,+16.116E-03,-2.617431E+00
+3.124000E+00,+16.139E-03,-2.612664E+00
+3.125750E+00,+16.149E-03,-2.608443E+00
+3.127500E+00,+16.144E-03,-2.607381E+00
+3.129250E+00,+16.170E-03,-2.607381E+00
+3.131000E+00,+16.201E-03,-2.602356E+00
+3.132750E+00,+16.209E-03,-2.602356E+00
+3.134500E+00,+16.290E-03,-2.597330E+00
+3.136250E+00,+16.338E-03,-2.597330E+00
+3.138000E+00,+16.403E-03,-2.593971E+00
+3.139750E+00,+16.478E-03,-2.592305E+00
+3.141500E+00,+16.499E-03,-2.592305E+00
+3.143250E+00,+16.583E-03,-2.587280E+00
+3.145000E+00,+16.617E-03,-2.587280E+00
+3.146750E+00,+16.688E-03,-2.582915E+00
+3.148500E+00,+16.769E-03,-2.582255E+00
+3.150250E+00,+16.882E-03,-2.577230E+00
+3.152000E+00,+16.970E-03,-2.577230E+00
+3.153750E+00,+17.087E-03,-2.572205E+00
+3.155500E+00,+17.208E-03,-2.567180E+00
+3.157250E+00,+17.307E-03,-2.567180E+00
+3.159000E+00,+17.458E-03,-2.562154E+00
+3.160750E+00,+17.585E-03,-2.557129E+00
+3.162500E+00,+17.718E-03,-2.557129E+00
+3.164250E+00,+17.876E-03,-2.552104E+00
+3.166000E+00,+18.040E-03,-2.547079E+00
+3.167750E+00,+18.272E-03,-2.542312E+00
+3.169500E+00,+18.472E-03,-2.542054E+00
+3.171250E+00,+18.722E-03,-2.537029E+00
+3.173000E+00,+19.076E-03,-2.532004E+00
+3.174750E+00,+19.328E-03,-2.530453E+00
+3.176500E+00,+19.658E-03,-2.526979E+00
+3.178250E+00,+19.894E-03,-2.526979E+00
+3.180000E+00,+19.983E-03,-2.521953E+00
+3.181750E+00,+19.941E-03,-2.518594E+00
+3.183500E+00,+19.769E-03,-2.516928E+00
+3.185250E+00,+19.547E-03,-2.516928E+00
+3.187000E+00,+19.353E-03,-2.511903E+00
+3.188750E+00,+19.139E-03,-2.511903E+00
+3.190500E+00,+18.884E-03,-2.506878E+00
+3.192250E+00,+18.707E-03,-2.501853E+00
+3.194000E+00,+18.562E-03,-2.499096E+00
+3.195750E+00,+18.416E-03,-2.496828E+00
+3.197500E+00,+18.309E-03,-2.491803E+00
+3.199250E+00,+18.272E-03,-2.486778E+00
+3.201000E+00,+18.201E-03,-2.482212E+00
+3.202750E+00,+18.146E-03,-2.481752E+00
+3.204500E+00,+18.116E-03,-2.476727E+00
+3.206250E+00,+18.113E-03,-2.471702E+00
+3.208000E+00,+18.108E-03,-2.471702E+00
+3.209750E+00,+18.140E-03,-2.466677E+00
+3.211500E+00,+18.210E-03,-2.461652E+00
+3.213250E+00,+18.272E-03,-2.456627E+00
+3.215000E+00,+18.381E-03,-2.456627E+00
+3.216750E+00,+18.537E-03,-2.451602E+00
+3.218500E+00,+18.680E-03,-2.446577E+00
+3.220250E+00,+18.867E-03,-2.446577E+00
+3.222000E+00,+19.028E-03,-2.446577E+00
+3.223750E+00,+19.135E-03,-2.441551E+00
+3.225500E+00,+19.120E-03,-2.441551E+00
+3.227250E+00,+18.997E-03,-2.441551E+00
+3.229000E+00,+18.818E-03,-2.436526E+00
+3.230750E+00,+18.622E-03,-2.435579E+00
+3.232500E+00,+18.461E-03,-2.431501E+00
+3.234250E+00,+18.267E-03,-2.431501E+00
+3.236000E+00,+18.144E-03,-2.430037E+00
+3.237750E+00,+18.035E-03,-2.426476E+00
+3.239500E+00,+17.935E-03,-2.421451E+00
+3.241250E+00,+17.854E-03,-2.421451E+00
+3.243000E+00,+17.808E-03,-2.416426E+00
+3.244750E+00,+17.710E-03,-2.416426E+00
+3.246500E+00,+17.624E-03,-2.411401E+00
+3.248250E+00,+17.551E-03,-2.406376E+00
+3.250000E+00,+17.505E-03,-2.401350E+00
+3.251750E+00,+17.464E-03,-2.396325E+00
+3.253500E+00,+17.431E-03,-2.396325E+00
+3.255250E+00,+17.371E-03,-2.391300E+00
+3.257000E+00,+17.352E-03,-2.386275E+00
+3.258750E+00,+17.332E-03,-2.381250E+00
+3.260500E+00,+17.295E-03,-2.378895E+00
+3.262250E+00,+17.307E-03,-2.376225E+00
+3.264000E+00,+17.280E-03,-2.371200E+00
+3.265750E+00,+17.245E-03,-2.366232E+00
+3.267500E+00,+17.253E-03,-2.366175E+00
+3.269250E+00,+17.232E-03,-2.366175E+00
+3.271000E+00,+17.194E-03,-2.361149E+00
+3.272750E+00,+17.190E-03,-2.359398E+00
+3.274500E+00,+17.174E-03,-2.356124E+00
+3.276250E+00,+17.169E-03,-2.355981E+00
+3.278000E+00,+17.146E-03,-2.351099E+00
+3.279750E+00,+17.153E-03,-2.351099E+00
+3.281500E+00,+17.126E-03,-2.346074E+00
+3.283250E+00,+17.154E-03,-2.346074E+00
+3.285000E+00,+17.144E-03,-2.341049E+00
+3.286750E+00,+17.169E-03,-2.341049E+00
+3.288500E+00,+17.144E-03,-2.336024E+00
+3.290250E+00,+17.175E-03,-2.332262E+00
+3.292000E+00,+17.176E-03,-2.330999E+00
+3.293750E+00,+17.201E-03,-2.325974E+00
+3.295500E+00,+17.191E-03,-2.320948E+00
+3.297250E+00,+17.222E-03,-2.315923E+00
+3.299000E+00,+17.219E-03,-2.315923E+00
+3.300750E+00,+17.209E-03,-2.310898E+00
+3.302500E+00,+17.244E-03,-2.305873E+00
+3.304250E+00,+17.264E-03,-2.303203E+00
+3.306000E+00,+17.286E-03,-2.299297E+00
+3.307750E+00,+17.309E-03,-2.295823E+00
+3.309500E+00,+17.332E-03,-2.290798E+00
+3.311250E+00,+17.330E-03,-2.290798E+00
+3.313000E+00,+17.324E-03,-2.285773E+00
+3.314750E+00,+17.358E-03,-2.280747E+00
+3.316500E+00,+17.366E-03,-2.280747E+00
+3.318250E+00,+17.335E-03,-2.279800E+00
+3.320000E+00,+17.357E-03,-2.275722E+00
+3.321750E+00,+17.368E-03,-2.275722E+00
+3.323500E+00,+17.388E-03,-2.270697E+00
+3.325250E+00,+17.377E-03,-2.267941E+00
+3.327000E+00,+17.420E-03,-2.265672E+00
+3.328750E+00,+17.420E-03,-2.260647E+00
+3.330500E+00,+17.433E-03,-2.255622E+00
+3.332250E+00,+17.433E-03,-2.251056E+00
+3.334000E+00,+17.461E-03,-2.250597E+00
+3.335750E+00,+17.483E-03,-2.245572E+00
+3.337500E+00,+17.488E-03,-2.243418E+00
+3.339250E+00,+17.489E-03,-2.239197E+00
+3.341000E+00,+17.549E-03,-2.234976E+00
+3.342750E+00,+17.546E-03,-2.230496E+00
+3.344500E+00,+17.574E-03,-2.225471E+00
+3.346250E+00,+17.618E-03,-2.220446E+00
+3.348000E+00,+17.646E-03,-2.215421E+00
+3.349750E+00,+17.679E-03,-2.215421E+00
+3.351500E+00,+17.698E-03,-2.210396E+00
+3.353250E+00,+17.709E-03,-2.205428E+00
+3.355000E+00,+17.747E-03,-2.205371E+00
+3.356750E+00,+17.751E-03,-2.200345E+00
+3.358500E+00,+17.791E-03,-2.200345E+00
+3.360250E+00,+17.788E-03,-2.200345E+00
+3.362000E+00,+17.814E-03,-2.195320E+00
+3.363750E+00,+17.810E-03,-2.195320E+00
+3.365500E+00,+17.836E-03,-2.195320E+00
+3.367250E+00,+17.856E-03,-2.190295E+00
+3.369000E+00,+17.885E-03,-2.187539E+00
+3.370750E+00,+17.907E-03,-2.185270E+00
+3.372500E+00,+17.906E-03,-2.184121E+00
+3.374250E+00,+17.938E-03,-2.180245E+00
+3.376000E+00,+17.973E-03,-2.175220E+00
+3.377750E+00,+18.020E-03,-2.175220E+00
+3.379500E+00,+18.025E-03,-2.170195E+00
+3.381250E+00,+18.074E-03,-2.168041E+00
+3.383000E+00,+18.074E-03,-2.163820E+00
+3.384750E+00,+18.125E-03,-2.159599E+00
+3.386500E+00,+18.161E-03,-2.155119E+00
+3.388250E+00,+18.199E-03,-2.150094E+00
+3.390000E+00,+18.229E-03,-2.145069E+00
+3.391750E+00,+18.243E-03,-2.142714E+00
+3.393500E+00,+18.282E-03,-2.138493E+00
+3.395250E+00,+18.293E-03,-2.135019E+00
+3.397000E+00,+18.325E-03,-2.135019E+00
+3.398750E+00,+18.377E-03,-2.129994E+00
+3.400500E+00,+18.413E-03,-2.129994E+00
+3.402250E+00,+18.407E-03,-2.124969E+00
+3.404000E+00,+18.426E-03,-2.124969E+00
+3.405750E+00,+18.450E-03,-2.119943E+00
+3.407500E+00,+18.501E-03,-2.119943E+00
+3.409250E+00,+18.538E-03,-2.119943E+00
+3.411000E+00,+18.585E-03,-2.114918E+00
+3.412750E+00,+18.577E-03,-2.114918E+00
+3.414500E+00,+18.581E-03,-2.109893E+00
+3.416250E+00,+18.622E-03,-2.109893E+00
+3.418000E+00,+18.652E-03,-2.109893E+00
+3.419750E+00,+18.664E-03,-2.104868E+00
+3.421500E+00,+18.711E-03,-2.104868E+00
+3.423250E+00,+18.742E-03,-2.099843E+00
+3.425000E+00,+18.761E-03,-2.097689E+00
+3.426750E+00,+18.796E-03,-2.094818E+00
+3.428500E+00,+18.830E-03,-2.089793E+00
+3.430250E+00,+18.854E-03,-2.085026E+00
+3.432000E+00,+18.897E-03,-2.084768E+00
+3.433750E+00,+18.915E-03,-2.079742E+00
+3.435500E+00,+18.971E-03,-2.074717E+00
+3.437250E+00,+18.961E-03,-2.074717E+00
+3.439000E+00,+19.030E-03,-2.068946E+00
+3.440750E+00,+19.041E-03,-2.064667E+00
+3.442500E+00,+19.079E-03,-2.064667E+00
+3.444250E+00,+19.112E-03,-2.059642E+00
+3.446000E+00,+19.154E-03,-2.054617E+00
+3.447750E+00,+19.183E-03,-2.049592E+00
+3.449500E+00,+19.214E-03,-2.049592E+00
+3.451250E+00,+19.254E-03,-2.044567E+00
+3.453000E+00,+19.325E-03,-2.044567E+00
+3.454750E+00,+19.344E-03,-2.044567E+00
+3.456500E+00,+19.376E-03,-2.039541E+00
+3.458250E+00,+19.377E-03,-2.039541E+00
